Time,WS,v_europeo_ifs,v_gfs,v_meteoblue,WD,d_europeo_ifs,d_gfs,d_meteoblue
2025-01-14 08:00:00,0.825,1.17,0.8,1.2727922,246.9,110,180,225.0
2025-01-14 09:00:00,1.784,0.35,0.92,1.9646883,305.5,8,221,255.25644
2025-01-14 10:00:00,3.893,0.83,0.42,3.1400635,335.5,295,315,260.83765
2025-01-14 11:00:00,4.203,1.37,2.33,3.981206,334.9,246,313,258.40784
2025-01-14 12:00:00,3.39,1.74,3.33,4.7296934,345.1,252,311,256.5514
2025-01-14 13:00:00,2.63,2.05,3.58,5.0,318.3,257,300,253.7398
2025-01-14 14:00:00,3.602,2.63,3.49,4.8270073,309.5,261,297,256.82745
2025-01-14 15:00:00,2.913,3.48,3.72,4.7675986,306.1,249,306,260.34012
2025-01-14 16:00:00,3.686,4.06,4.53,4.4553337,350.7,236,315,260.9605
2025-01-14 17:00:00,3.008,4.11,4.83,4.0521603,304.6,228,320,254.24884
2025-01-14 18:00:00,3.061,4.03,3.76,3.6235344,341.9,217,320,242.02054
2025-01-14 19:00:00,2.706,3.58,2.51,2.9698482,349.5,207,331,225.0
2025-01-14 20:00:00,0.988,2.91,1.84,1.9209373,143.1,185,338,218.65982
2025-01-14 21:00:00,0.805,2.65,0.73,1.3152945,115.9,183,344,188.74615
2025-01-14 22:00:00,0.42,2.46,0.57,1.1661904,272.9,204,135,149.03624
2025-01-14 23:00:00,0.511,2.35,0.61,1.2041595,103.4,180,189,138.36646
2025-01-15 00:00:00,0.095,1.53,0.89,1.3038405,124.8,169,207,147.52881
2025-01-15 01:00:00,0.076,0.91,0.95,1.3928387,76.06,171,198,158.9625
2025-01-15 02:00:00,0.157,1.01,1.2,1.264911,119.6,160,185,161.56505
2025-01-15 03:00:00,1.089,1.12,1.2,1.029563,131.4,159,175,150.94539
2025-01-15 04:00:00,1.684,0.89,1.4,0.84852815,149.4,128,180,135.0
2025-01-15 05:00:00,1.526,0.56,1.08,0.89442724,140.7,117,158,116.56505
2025-01-15 06:00:00,1.389,0.49,1.3,1.0,141.3,114,176,89.99999
2025-01-15 07:00:00,1.264,0.98,1.52,0.82462114,145.0,114,157,75.96376
2025-01-15 08:00:00,1.378,1.55,1.49,0.31622776,335.4,105,132,161.56505
2025-01-15 09:00:00,1.843,0.36,0.85,1.7492856,338.7,56,135,239.03625
2025-01-15 10:00:00,1.963,1.24,1.3,3.0413814,311.1,310,212,242.59244
2025-01-15 11:00:00,1.479,1.7,2.08,3.9962482,321.0,268,215,238.29858
2025-01-15 12:00:00,3.627,1.91,2.86,4.8795495,342.4,229,234,224.16968
2025-01-15 13:00:00,3.341,2.82,3.55,5.936329,357.3,205,230,212.61925
2025-01-15 14:00:00,4.728,4.27,4.74,6.8883963,343.3,204,224,207.68106
2025-01-15 15:00:00,2.965,5.56,6.18,7.155418,353.8,202,203,206.56505
2025-01-15 16:00:00,3.265,6.15,6.4,6.9778223,354.4,204,205,205.46335
2025-01-15 17:00:00,2.078,6.36,7.43,6.315853,344.3,203,209,203.3177
2025-01-15 18:00:00,1.785,6.3,8.15,6.203225,345.3,202,203,200.77226
2025-01-15 19:00:00,2.418,6.17,8.21,5.6753855,350.7,202,202,194.2811
2025-01-15 20:00:00,0.37,5.46,7.46,4.7265205,15.2,196,198,186.07246
2025-01-15 21:00:00,2.073,4.6,5.06,3.7054014,354.3,189,198,183.09406
2025-01-15 22:00:00,2.376,3.05,2.69,3.1,357.3,190,195,180.0
2025-01-15 23:00:00,0.079,3.1,2.4,2.6019223,199.9,183,180,177.79741
2025-01-16 00:00:00,0.548,2.34,2.52,2.302173,164.7,169,173,177.51045
2025-01-16 01:00:00,0.0,1.77,2.28,2.0024984,0.0,158,165,177.13759
2025-01-16 02:00:00,0.022,1.51,1.73,1.8439089,293.8,174,170,167.47119
2025-01-16 03:00:00,0.139,1.6,1.81,1.7720045,139.7,184,174,163.61046
2025-01-16 04:00:00,0.0,1.85,1.71,1.746425,0.0,180,173,166.75948
2025-01-16 05:00:00,0.564,1.53,1.92,1.5297059,359.4,169,171,168.69006
2025-01-16 06:00:00,0.572,1.45,1.9,1.4560219,329.9,184,177,164.0546
2025-01-16 07:00:00,0.195,1.56,1.82,1.3928387,342.4,186,189,158.9625
2025-01-16 08:00:00,1.552,2.02,2.2,1.3416408,308.5,173,180,206.56505
2025-01-16 09:00:00,1.559,1.58,2.3,2.3345237,340.4,162,180,226.73572
2025-01-16 10:00:00,2.739,1.19,2.6,3.5608988,332.9,202,182,231.84277
2025-01-16 11:00:00,3.112,1.64,2.86,4.596738,334.3,218,205,225.88141
2025-01-16 12:00:00,3.148,2.93,3.08,5.940539,349.6,210,216,216.09828
2025-01-16 13:00:00,1.6,4.05,3.69,6.519202,325.9,207,221,212.47119
2025-01-16 14:00:00,2.922,4.85,4.39,6.8264194,354.6,208,221,211.82745
2025-01-16 15:00:00,2.814,5.21,4.74,6.860029,359.6,208,215,210.67728
2025-01-16 16:00:00,1.586,5.45,5.41,6.618912,235.6,210,208,206.95218
2025-01-16 17:00:00,2.227,5.55,6.2,6.5551505,4.346,208,201,201.47679
2025-01-16 18:00:00,2.94,5.54,7.15,6.456005,187.9,202,198,196.18921
2025-01-16 19:00:00,3.309,5.23,7.63,6.1983867,177.1,197,202,190.22217
2025-01-16 20:00:00,2.321,4.86,6.65,5.135173,198.1,195,192,186.70984
2025-01-16 21:00:00,2.338,3.68,3.49,4.204759,223.2,187,193,182.72632
2025-01-16 22:00:00,1.101,3.01,2.71,3.5,193.5,175,176,180.0
2025-01-16 23:00:00,2.39,3.11,2.4,3.2015622,170.4,184,180,178.21008
2025-01-17 00:00:00,1.348,3.15,2.41,3.0149627,162.6,183,185,174.28941
2025-01-17 01:00:00,1.185,2.78,2.71,2.9274564,160.3,172,176,172.14668
2025-01-17 02:00:00,1.23,2.42,2.6,3.026549,126.9,173,178,172.40535
2025-01-17 03:00:00,0.423,2.15,2.6,2.8071337,107.4,183,180,175.91438
2025-01-17 04:00:00,0.381,2.3,2.83,2.5079873,114.0,182,172,175.42609
2025-01-17 05:00:00,1.703,2.2,2.4,2.3345234,135.8,179,178,170.13419
2025-01-17 06:00:00,1.266,2.06,2.53,2.0615528,180.3,176,171,165.96376
2025-01-17 07:00:00,1.209,2.05,2.26,1.5524175,150.3,180,167,165.06857
2025-01-17 08:00:00,1.262,2.3,1.8,1.3038404,9.19,178,180,184.39871
2025-01-17 09:00:00,1.795,1.3,1.3,1.4866068,342.7,152,180,227.72632
2025-01-17 10:00:00,1.804,0.15,1.27,2.4596748,301.2,360,225,243.43495
2025-01-17 11:00:00,1.96,0.43,1.39,3.8013155,302.9,306,249,243.43495
2025-01-17 12:00:00,3.259,1.5,1.7,4.6400433,350.3,272,267,232.88315
2025-01-17 13:00:00,3.734,2.29,3.1,5.3037724,348.2,238,291,224.23611
2025-01-17 14:00:00,3.48,3.94,4.12,6.242595,349.2,219,293,215.21759
2025-01-17 15:00:00,2.502,5.39,3.42,6.935416,322.2,208,285,208.41266
2025-01-17 16:00:00,2.548,5.77,3.08,6.9857,354.1,206,234,203.62938
2025-01-17 17:00:00,1.505,6.22,4.59,6.8949256,321.4,205,196,199.48613
2025-01-17 18:00:00,3.507,6.42,7.09,6.964194,183.0,204,196,195.83238
2025-01-17 19:00:00,1.646,5.98,7.48,6.9231496,178.8,196,203,190.82301
2025-01-17 20:00:00,2.566,5.66,6.21,6.0299253,204.1,197,195,185.71059
2025-01-17 21:00:00,3.364,4.74,3.35,5.308484,181.4,191,190,183.2397
2025-01-17 22:00:00,2.208,3.33,2.61,4.6010866,157.5,188,184,181.24536
2025-01-17 23:00:00,2.944,3.46,2.5,4.0,169.7,185,182,180.0
2025-01-18 00:00:00,1.998,3.23,2.21,3.8052595,147.7,188,185,176.98721
2025-01-18 01:00:00,2.253,2.51,2.3,3.5057096,181.1,174,180,176.7295
2025-01-18 02:00:00,2.024,2.12,2.41,3.2,147.5,188,175,180.0
2025-01-18 03:00:00,1.023,1.92,2.4,3.0,145.0,187,182,180.0
2025-01-18 04:00:00,2.016,1.9,2.4,3.0,153.2,183,180,180.0
2025-01-18 05:00:00,1.379,1.95,2.4,2.5,147.4,183,180,180.0
2025-01-18 06:00:00,0.51,1.95,2.51,1.9026297,137.7,180,175,176.98721
2025-01-18 07:00:00,0.632,1.81,2.32,1.118034,133.9,174,173,169.69516
2025-01-18 08:00:00,1.149,1.69,1.9,0.5,292.7,168,180,216.8699
2025-01-18 09:00:00,2.239,0.61,1.61,2.1023796,334.4,145,173,272.72632
2025-01-18 10:00:00,2.29,0.73,0.76,3.306055,306.1,344,203,273.46823
2025-01-18 11:00:00,2.245,1.53,2.01,4.3,295.4,308,297,270.0
2025-01-18 12:00:00,2.699,2.29,3.5,4.7,297.2,290,307,270.0
2025-01-18 13:00:00,2.989,2.95,4.84,4.909175,302.4,281,308,266.49646
2025-01-18 14:00:00,3.339,3.46,5.19,4.9648767,299.8,274,310,260.72742
2025-01-18 15:00:00,3.288,3.7,5.08,4.8270073,312.4,269,306,256.82745
2025-01-18 16:00:00,3.226,3.58,4.64,4.464303,315.1,263,307,254.4072
2025-01-18 17:00:00,3.024,3.24,3.8,4.14367,306.4,257,305,250.25317
2025-01-18 18:00:00,2.864,2.94,3.06,3.8483763,343.8,249,308,245.43283
2025-01-18 19:00:00,1.448,2.63,2.16,3.482815,3.677,237,304,230.82635
2025-01-18 20:00:00,0.239,2.34,1.0,2.5806975,337.8,214,264,215.53769
2025-01-18 21:00:00,0.586,2.43,0.4,2.3086793,3.212,188,270,184.96974
2025-01-18 22:00:00,1.028,2.5,1.49,2.4515302,168.4,177,160,168.2317
2025-01-18 23:00:00,1.452,2.56,2.32,2.376973,30.91,174,173,165.37912
2025-01-19 00:00:00,0.35,2.33,2.63,2.184033,152.7,165,171,164.0546
2025-01-19 01:00:00,0.649,2.16,2.57,2.2135942,135.0,173,167,161.56505
2025-01-19 02:00:00,0.557,2.04,2.34,2.3706539,133.2,163,160,152.35402
2025-01-19 03:00:00,1.428,1.9,2.5,2.2472205,36.79,162,164,147.72435
2025-01-19 04:00:00,0.41,1.81,2.0,2.0,58.98,174,177,143.1301
2025-01-19 05:00:00,0.742,1.94,2.24,1.9849433,143.3,168,170,139.08562
2025-01-19 06:00:00,1.675,2.05,3.09,1.56205,141.9,167,155,129.80557
2025-01-19 07:00:00,0.394,2.2,3.28,0.8544004,115.7,163,149,110.556046
2025-01-19 08:00:00,1.602,2.04,1.71,0.70710677,347.2,152,173,188.1301
2025-01-19 09:00:00,2.549,0.96,1.0,1.9723083,332.0,81,233,239.53445
2025-01-19 10:00:00,2.013,0.46,1.33,3.0870697,332.8,283,193,245.09525
2025-01-19 11:00:00,2.991,0.82,1.55,3.6769552,299.3,256,195,247.61987
2025-01-19 12:00:00,3.633,1.06,2.16,4.016217,340.3,251,193,251.11392
2025-01-19 13:00:00,4.261,2.01,2.39,4.3462625,352.3,235,237,246.97452
2025-01-19 14:00:00,4.63,3.42,3.57,4.304649,341.6,218,259,239.26453
2025-01-19 15:00:00,4.631,4.68,3.45,4.3011627,346.2,205,253,234.46233
2025-01-19 16:00:00,4.271,5.46,2.33,4.244997,350.2,198,227,226.90915
2025-01-19 17:00:00,3.592,5.64,1.35,4.0459857,359.5,195,132,219.9869
2025-01-19 18:00:00,4.051,5.29,2.78,3.8275318,349.9,193,120,213.27489
2025-01-19 19:00:00,3.986,4.56,1.14,3.5341196,345.1,195,255,205.11484
2025-01-19 20:00:00,1.736,3.42,1.97,2.4698179,336.9,186,240,201.37062
2025-01-19 21:00:00,0.592,2.45,1.2,1.8439089,15.86,168,270,192.52881
2025-01-19 22:00:00,0.002,1.4,1.12,1.8027756,29.04,176,243,176.82018
2025-01-19 23:00:00,0.027,1.41,1.06,1.811077,7.094,174,229,173.6598
2025-01-20 00:00:00,0.584,1.15,1.0,1.8248286,136.8,162,174,170.53767
2025-01-20 01:00:00,0.258,0.76,1.12,1.8248286,38.59,172,170,170.53767
2025-01-20 02:00:00,0.022,0.81,1.02,1.6124516,43.16,191,191,172.87498
2025-01-20 03:00:00,0.307,1.36,1.1,1.6124516,28.48,197,180,172.87498
2025-01-20 04:00:00,0.442,1.71,0.95,1.4317821,9.96,185,198,167.90524
2025-01-20 05:00:00,0.0,1.6,1.36,1.1661904,0.0,180,163,149.03624
2025-01-20 06:00:00,0.38,1.71,1.52,0.7211103,136.9,165,157,146.30994
2025-01-20 07:00:00,0.49,1.65,1.63,0.2,273.4,145,169,89.99999
2025-01-20 08:00:00,2.355,1.17,1.32,0.28284273,339.1,130,189,315.0
2025-01-20 09:00:00,1.37,0.57,0.81,1.8027756,302.2,45,187,303.69006
2025-01-20 10:00:00,1.772,1.77,0.76,3.4,302.6,344,337,298.07248
2025-01-20 11:00:00,2.047,2.1,3.61,4.3081317,291.1,322,316,291.8014
2025-01-20 12:00:00,2.285,2.59,4.55,4.2059484,318.3,320,320,288.00415
2025-01-20 13:00:00,2.951,2.93,5.81,4.2755113,331.4,316,318,280.7843
2025-01-20 14:00:00,3.168,3.12,6.09,4.428318,338.3,310,318,276.4831
2025-01-20 15:00:00,3.82,3.51,6.01,4.5,339.4,296,317,270.0
2025-01-20 16:00:00,3.338,3.26,5.38,4.0,338.6,288,312,270.0
2025-01-20 17:00:00,2.967,3.1,4.96,3.4014704,337.9,273,304,268.3153
2025-01-20 18:00:00,2.952,2.85,4.53,3.535534,346.3,259,301,261.8699
2025-01-20 19:00:00,2.117,2.44,2.44,3.310589,301.7,239,305,244.98311
2025-01-20 20:00:00,1.004,2.37,1.65,2.2671568,34.68,222,284,228.57634
2025-01-20 21:00:00,0.012,2.29,1.43,1.5297059,143.9,196,282,191.30994
2025-01-20 22:00:00,0.043,1.9,0.54,1.5811388,64.74,198,202,161.56505
2025-01-20 23:00:00,0.02,1.8,1.51,1.7262677,101.1,167,172,169.99202
2025-01-21 00:00:00,0.268,1.9,2.0,1.9026297,359.8,183,183,176.98721
2025-01-21 01:00:00,0.307,2.02,2.52,1.7262677,69.42,187,173,169.99202
2025-01-21 02:00:00,0.766,2.26,2.57,1.3000001,147.1,186,167,157.38013
2025-01-21 03:00:00,0.629,2.22,2.41,1.0630146,125.0,188,175,131.18591
2025-01-21 04:00:00,1.297,1.75,2.32,1.0049876,142.7,182,173,95.71059
2025-01-21 05:00:00,0.358,1.04,2.01,0.98488575,90.4,163,174,66.037506
2025-01-21 06:00:00,1.034,0.49,1.66,1.0816654,124.9,114,155,33.690063
2025-01-21 07:00:00,0.966,0.55,1.34,1.4560219,138.3,85,153,15.945404
2025-01-21 08:00:00,0.882,0.95,0.92,1.8,295.6,72,131,360.0
2025-01-21 09:00:00,2.33,1.23,0.51,2.5806975,336.8,21,11,324.46234
2025-01-21 10:00:00,2.315,1.3,1.49,3.0,312.8,2,290,306.8699
2025-01-21 11:00:00,1.798,1.82,1.84,3.354102,290.6,344,311,296.56506
2025-01-21 12:00:00,1.583,2.33,3.83,3.6687872,282.3,335,303,287.4472
2025-01-21 13:00:00,2.515,2.58,5.08,3.8118236,332.9,316,302,274.51398
2025-01-21 14:00:00,2.806,2.75,4.89,4.1303754,348.6,280,301,263.04706
2025-01-21 15:00:00,3.293,3.6,3.52,4.588028,316.3,243,285,253.53998
2025-01-21 16:00:00,3.317,4.76,3.86,4.924429,283.8,219,233,240.83238
2025-01-21 17:00:00,3.219,5.14,5.5,5.1224995,286.2,211,207,218.65982
2025-01-21 18:00:00,2.619,5.19,6.21,5.4781384,304.3,208,195,201.41296
2025-01-21 19:00:00,1.612,5.28,6.74,5.6515484,265.0,206,195,193.29857
2025-01-21 20:00:00,1.837,4.71,6.64,4.9648767,193.0,199,198,189.2726
2025-01-21 21:00:00,0.438,3.57,5.44,4.110961,140.7,191,197,184.18492
2025-01-21 22:00:00,1.651,3.1,3.57,2.9068885,164.9,190,198,183.94519
2025-01-21 23:00:00,0.83,2.8,2.52,2.302173,140.8,181,187,182.48955
2025-01-22 00:00:00,0.564,2.52,2.3,2.0024984,131.4,173,182,177.13759
2025-01-22 01:00:00,0.3,2.35,2.24,1.7029387,119.3,176,170,176.63354
2025-01-22 02:00:00,0.783,2.26,1.9,1.4,172.2,175,177,180.0
2025-01-22 03:00:00,1.713,1.71,1.94,1.0,153.2,173,168,180.0
2025-01-22 04:00:00,0.437,1.46,1.6,0.9,114.5,164,176,180.0
2025-01-22 05:00:00,0.039,1.09,1.32,0.70710677,60.57,164,189,188.1301
2025-01-22 06:00:00,1.921,1.0,1.04,0.70710677,171.1,180,197,188.1301
2025-01-22 07:00:00,1.729,1.1,1.04,0.5,175.2,185,197,180.0
2025-01-22 08:00:00,1.561,1.64,0.81,0.8544004,169.1,168,187,200.55605
2025-01-22 09:00:00,1.728,1.3,0.45,1.118034,281.7,157,243,243.43495
2025-01-22 10:00:00,2.058,0.75,1.14,2.1213202,307.6,233,308,261.8699
2025-01-22 11:00:00,2.319,0.81,2.9,3.3955853,339.3,263,316,256.37302
2025-01-22 12:00:00,2.229,1.69,3.41,4.237924,323.7,304,320,250.70996
2025-01-22 13:00:00,2.536,2.77,4.53,4.88467,293.6,298,311,247.10945
2025-01-22 14:00:00,2.768,2.87,4.39,5.3235326,288.6,283,317,241.99083
2025-01-22 15:00:00,2.887,3.11,5.02,5.491812,290.5,265,313,236.88866
2025-01-22 16:00:00,0.0,3.35,4.74,5.420332,0.0,253,316,232.49585
2025-01-22 17:00:00,2.818,3.79,3.97,5.23259,304.9,239,319,225.0
2025-01-22 18:00:00,2.289,4.03,2.7,5.220153,286.7,225,321,216.43086
2025-01-22 19:00:00,2.794,4.24,1.3,5.1478148,233.6,214,293,204.0755
2025-01-22 20:00:00,2.018,4.2,2.42,4.7296934,178.9,205,187,193.44861
2025-01-22 21:00:00,1.844,3.93,3.51,4.8373547,167.1,195,175,187.12502
2025-01-22 22:00:00,1.128,3.42,2.65,5.0089917,142.4,192,191,183.43362
2025-01-22 23:00:00,2.035,3.25,3.0,4.8010416,159.9,181,182,181.1935
2025-01-23 00:00:00,1.818,3.05,3.01,4.00125,150.5,183,186,178.5679
2025-01-23 01:00:00,0.63,3.13,2.7,3.0066593,155.9,188,178,176.18593
2025-01-23 02:00:00,0.914,2.95,2.38,2.3537204,131.6,183,165,167.73523
2025-01-23 03:00:00,1.06,2.66,2.34,1.9924859,141.0,176,160,162.47443
2025-01-23 04:00:00,1.579,2.25,1.9,1.8439089,141.1,176,180,167.47119
2025-01-23 05:00:00,0.456,1.86,2.02,1.7720045,66.78,174,171,163.61046
2025-01-23 06:00:00,0.564,1.64,2.28,1.5811388,103.6,168,142,161.56505
2025-01-23 07:00:00,0.388,1.58,1.6,1.5524175,341.8,169,180,165.06857
2025-01-23 08:00:00,1.476,1.95,1.75,0.70710677,343.2,154,167,171.8699
2025-01-23 09:00:00,2.258,0.47,1.02,2.1954498,337.7,162,169,239.93141
2025-01-23 10:00:00,1.695,1.73,1.71,3.3600597,330.0,280,249,233.47115
2025-01-23 11:00:00,2.375,1.31,1.8,3.8209944,346.3,230,236,227.1211
2025-01-23 12:00:00,2.686,1.19,1.98,4.172529,329.8,248,229,224.02899
2025-01-23 13:00:00,3.166,1.99,2.15,5.0990195,352.6,242,248,221.82018
2025-01-23 14:00:00,4.568,2.79,3.04,6.185467,345.5,226,287,214.46082
2025-01-23 15:00:00,2.934,3.72,3.16,7.111259,358.3,216,252,205.84439
2025-01-23 16:00:00,2.164,4.74,3.32,7.8185678,355.2,205,224,200.9849
2025-01-23 17:00:00,1.739,5.21,5.24,8.132035,10.69,206,193,196.4293
2025-01-23 18:00:00,2.419,5.88,7.23,8.004998,201.1,202,194,192.99461
2025-01-23 19:00:00,4.395,5.77,7.76,7.5802374,164.6,202,202,188.34389
2025-01-23 20:00:00,2.684,6.1,7.31,6.7119293,203.1,200,197,183.4166
2025-01-23 21:00:00,1.221,6.0,3.85,6.203225,175.3,195,189,178.15239
2025-01-23 22:00:00,1.655,5.06,3.41,5.1088157,189.9,192,183,176.63354
2025-01-23 23:00:00,0.246,5.1,3.01,4.8093657,82.9,181,184,176.42366
2025-01-24 00:00:00,0.202,4.29,3.11,4.7169905,35.49,173,174,175.13548
2025-01-24 01:00:00,0.473,3.5,3.14,4.527693,66.82,179,171,173.6598
2025-01-24 02:00:00,0.619,3.6,2.7,4.440721,64.69,178,180,172.23483
2025-01-24 03:00:00,0.53,3.73,2.4,4.0447497,27.49,173,178,171.46924
2025-01-24 04:00:00,0.189,3.35,2.4,3.765634,108.1,170,178,169.28688
2025-01-24 05:00:00,0.269,3.09,2.66,3.2015622,66.27,166,160,165.52971
2025-01-24 06:00:00,0.278,2.62,2.52,2.751363,118.7,162,173,160.90651
2025-01-24 07:00:00,1.23,2.03,2.73,2.2847319,231.3,164,156,156.8014
2025-01-24 08:00:00,1.291,1.87,2.42,1.4035668,302.6,172,156,184.08562
2025-01-24 09:00:00,1.592,1.07,1.7,2.280351,323.8,191,180,217.87498
2025-01-24 10:00:00,1.837,0.62,1.58,3.4713109,314.4,284,198,221.49648
2025-01-24 11:00:00,1.986,1.59,2.22,4.9739323,330.9,224,216,210.17352
2025-01-24 12:00:00,3.463,2.91,3.62,6.2241464,337.6,199,208,203.68208
2025-01-24 13:00:00,2.678,3.91,5.09,7.038466,329.7,199,200,202.55725
2025-01-24 14:00:00,3.282,4.71,6.4,7.484651,349.7,202,207,202.79652
2025-01-24 15:00:00,3.244,5.64,7.44,7.7999997,352.0,204,211,202.61987
2025-01-24 16:00:00,1.709,6.14,7.49,7.9479556,262.0,203,211,201.39981
2025-01-24 17:00:00,1.143,6.17,7.2,7.905694,342.9,201,207,198.43495
2025-01-24 18:00:00,2.752,6.31,7.56,7.6655073,178.4,199,206,195.12401
2025-01-24 19:00:00,2.419,6.29,7.58,7.218033,178.3,199,203,190.37584
2025-01-24 20:00:00,1.302,6.4,6.5,5.7428217,153.1,198,194,187.00127
2025-01-24 21:00:00,0.575,5.68,3.16,4.4045434,102.9,192,198,182.60257
2025-01-24 22:00:00,1.654,5.16,2.92,3.5014284,145.2,183,186,178.36342
2025-01-24 23:00:00,1.877,4.37,2.81,2.7073975,15.7,175,176,175.76361
2025-01-25 00:00:00,0.749,3.13,2.24,2.1377556,1.022,172,170,169.2157
2025-01-25 01:00:00,0.423,2.53,1.41,1.8973665,26.83,171,172,161.56505
2025-01-25 02:00:00,0.0,2.25,1.12,1.8384776,0.0,163,153,157.61987
2025-01-25 03:00:00,0.222,1.88,0.86,1.5231546,137.0,155,126,156.8014
2025-01-25 04:00:00,0.0,1.42,0.81,1.1661904,0.0,162,83,149.03624
2025-01-25 05:00:00,0.281,1.3,0.5,0.70710677,111.2,164,37,135.0
2025-01-25 06:00:00,0.052,1.08,0.8,0.3,100.2,146,360,89.99999
2025-01-25 07:00:00,0.228,0.71,0.85,0.53851646,91.6,135,315,21.801407
2025-01-25 08:00:00,1.331,0.34,0.99,0.7615773,309.2,117,315,336.8014
2025-01-25 09:00:00,1.181,0.76,1.49,1.6278821,287.0,11,312,280.61966
2025-01-25 10:00:00,1.768,1.3,2.83,2.7073975,307.4,356,302,265.7636
2025-01-25 11:00:00,2.356,1.74,3.48,3.5510561,323.0,342,309,260.27243
2025-01-25 12:00:00,1.841,2.12,4.64,4.2720017,301.2,326,307,253.68616
2025-01-25 13:00:00,1.684,2.68,4.82,4.661545,334.8,307,312,247.28558
2025-01-25 14:00:00,2.969,3.08,5.46,4.750789,0.525,278,311,239.65675
2025-01-25 15:00:00,3.143,3.28,5.19,4.6872168,346.1,249,310,236.30994
2025-01-25 16:00:00,4.418,3.41,4.55,4.701064,358.0,235,310,231.91122
2025-01-25 17:00:00,3.398,3.75,3.5,4.3863425,355.2,228,301,226.84761
2025-01-25 18:00:00,2.375,3.98,1.99,3.9623227,354.3,215,288,222.95459
2025-01-25 19:00:00,2.644,3.76,1.22,3.2802439,350.6,199,215,217.5686
2025-01-25 20:00:00,0.535,3.46,2.5,2.6627054,124.8,191,182,214.28688
2025-01-25 21:00:00,0.887,2.9,1.55,2.2561028,240.6,180,165,192.80426
2025-01-25 22:00:00,0.439,2.37,1.63,2.109502,25.08,173,169,174.55966
2025-01-25 23:00:00,0.287,2.05,1.53,1.7262677,30.89,167,191,169.99202
2025-01-26 00:00:00,0.134,1.58,1.43,1.4560219,103.0,169,192,164.0546
2025-01-26 01:00:00,0.192,0.9,1.2,1.0770329,96.9,161,175,158.1986
2025-01-26 02:00:00,0.084,0.63,1.3,0.6708204,102.8,151,176,153.43495
2025-01-26 03:00:00,0.499,0.36,0.7,0.2,233.7,106,180,89.99999
2025-01-26 04:00:00,0.0,0.81,0.76,0.6,0.0,68,157,360.0
2025-01-26 05:00:00,0.094,1.15,0.22,1.0049876,62.69,56,27,354.28943
2025-01-26 06:00:00,0.678,0.93,0.4,1.118034,8.56,54,360,349.69516
2025-01-26 07:00:00,2.13,0.3,1.39,1.2165525,358.0,81,330,350.5377
2025-01-26 08:00:00,1.791,0.96,1.1,1.2083046,339.1,81,355,335.55603
2025-01-26 09:00:00,1.968,1.23,1.63,1.8384775,328.4,32,349,315.0
2025-01-26 10:00:00,1.822,1.56,2.78,2.745906,315.7,354,330,303.11136
2025-01-26 11:00:00,2.699,2.21,3.82,3.535534,315.1,342,317,298.7398
2025-01-26 12:00:00,2.752,2.53,4.39,3.939543,332.2,335,317,293.9625
2025-01-26 13:00:00,2.627,2.98,4.88,4.295346,325.7,325,314,282.09476
2025-01-26 14:00:00,2.622,3.15,5.67,4.104875,328.3,312,311,272.79272
2025-01-26 15:00:00,3.234,3.34,5.69,3.9115217,330.5,302,309,265.6013
2025-01-26 16:00:00,2.756,3.55,5.2,3.736308,345.5,292,308,254.47589
2025-01-26 17:00:00,2.605,3.14,4.4,3.9661064,341.1,284,309,236.30994
2025-01-26 18:00:00,2.667,2.6,4.1,4.661545,350.5,271,304,215.3948
2025-01-26 19:00:00,2.432,2.34,3.2,4.876474,354.0,254,284,195.46121
2025-01-26 20:00:00,0.85,2.71,2.22,4.1303754,96.4,208,216,186.95296
2025-01-26 21:00:00,0.717,3.13,3.23,3.4,117.1,187,196,180.0
2025-01-26 22:00:00,1.079,3.73,3.01,2.828427,152.6,188,184,171.8699
2025-01-26 23:00:00,1.794,3.51,2.6,2.6476402,161.3,176,182,169.11447
2025-01-27 00:00:00,0.206,2.96,2.65,2.745906,75.43,168,169,169.50853
2025-01-27 01:00:00,1.56,2.28,2.91,2.745906,142.2,165,164,169.50853
2025-01-27 02:00:00,0.4,1.9,2.82,2.624881,121.3,178,163,162.25533
2025-01-27 03:00:00,0.287,1.81,2.6,2.8231187,85.5,186,178,157.0679
2025-01-27 04:00:00,0.341,1.76,2.5,3.0675724,102.3,165,178,160.9744
2025-01-27 05:00:00,0.872,2.33,2.73,3.008322,136.0,165,172,164.57784
2025-01-27 06:00:00,0.953,2.64,3.0,3.008322,157.5,170,154,164.57784
2025-01-27 07:00:00,0.872,2.86,2.98,3.008322,148.3,175,166,164.57784
2025-01-27 08:00:00,1.179,3.36,3.07,2.5019991,357.5,169,161,182.2906
2025-01-27 09:00:00,1.793,2.32,2.9,3.231099,342.1,166,178,201.8014
2025-01-27 10:00:00,2.632,1.49,3.9,4.651881,331.8,222,179,205.46335
2025-01-27 11:00:00,2.563,3.27,5.12,6.356886,328.9,203,197,199.29004
2025-01-27 12:00:00,2.971,4.49,6.64,7.4946647,348.2,197,198,198.6767
2025-01-27 13:00:00,1.448,4.92,7.38,8.005623,344.3,197,205,200.47229
2025-01-27 14:00:00,1.768,5.06,7.16,8.1024685,271.2,203,207,204.03429
2025-01-27 15:00:00,1.482,5.72,7.62,8.276473,301.9,207,210,205.01689
